DateTime,latitude,longitude,altitude,speed,accelerometerX,accelerometerY,accelerometerZ,gyroscopeX,gyroscopeY,gyroscopeZ,orientationZ,orientationY,orientationX,userAccelerationX,userAccelerationY,userAccelerationZ,quaternionX,quaternionY,quaternionZ,quaternionW,gravityX,gravityY,gravityZ,magneticFieldX,magneticFieldY,magneticFieldZ
2015-08-27 10:19:34.654,42.338612588,-71.1067311575,6.259182,3.12,-0.0523525948344,0.0222126248682,-1.01577033825,0.101426036897,0.0812106596089,0.0682676406258,1.58184673669,0.350090405411,0.232723399639,-7.68495322283e-05,0.0374506444185,-0.0446852706982,-0.0420962890892,-0.102696360694,-0.723218489612,-0.681642410819,4.10143438656e-09,-2.70788635959e-09,-0.999999998762,0.0,0.0,0.0
2015-08-27 10:19:34.699,42.338612588,-71.1067311575,6.259182,3.12,-0.1617871473,-0.0371015346624,-1.04173340082,0.138634125848,0.0445843665133,0.0557323498969,1.58393963879,0.347473040868,0.23792912678,-0.0539126911579,0.025132336117,-0.0156206786656,-0.0435653708825,-0.102171063096,-0.723873750988,-0.680933128109,1.84440761275e-09,3.81695883234e-10,-0.999999975206,0.0,0.0,0.0
2015-08-27 10:19:34.758,42.338612588,-71.1067311575,6.259182,3.12,-0.186064204184,-0.054710884375,-1.03779246975,0.0176877075992,-0.054381792514,0.00257765155277,1.58797591139,0.333767638582,0.241344301131,-0.197522924848,-0.0400976472714,-0.0434849874359,-0.0450660666447,-0.0986808612436,-0.724562554976,-0.680617543991,-9.21498113926e-10,5.72152175637e-09,-0.999999970043,0.0,0.0,0.0
2015-08-27 10:19:34.816,42.338612588,-71.1067311575,6.259182,3.12,-0.131726785304,-0.0351018822065,-1.04592218853,-0.0168640778433,0.0492719347599,-0.00628042369797,1.58771229567,0.334038132789,0.240223171321,-0.179013628796,-0.0602383391655,-0.0298948355998,-0.0447640788105,-0.0987100820267,-0.72446752544,-0.680734383983,-1.11827533344e-09,-3.25066598639e-10,-0.999999987055,0.0,0.0,0.0
2015-08-27 10:19:34.874,42.338612588,-71.1067311575,6.259182,3.12,-0.0841145792166,-0.0167260109775,-0.997817227525,0.00480895829246,0.0387393475083,0.0399374592675,1.58445236881,0.340872552565,0.239513916282,-0.0976972440213,-0.0480178527725,-0.0240109857783,-0.0442716805103,-0.100563993437,-0.723722831814,-0.681287137879,-1.47895240499e-09,-1.09570200135e-10,-0.999999997345,0.0,0.0,0.0
2015-08-27 10:19:34.933,42.338612588,-71.1067311575,6.259182,3.12,-0.107595085402,-0.0115395656171,-0.974743039603,0.0661237321256,0.0174213138878,0.045927379803,1.58621114697,0.336181902166,0.232409502571,-0.0805791115438,-0.00201958410559,0.0145838528262,-0.0426452028988,-0.0989592051499,-0.723932347533,-0.681403271625,7.89204365748e-09,4.0763978304e-09,-0.999999974441,0.0,0.0,0.0
2015-08-27 10:19:34.991,42.338612588,-71.1067311575,6.259182,3.12,-0.142377201279,-0.0232030903604,-0.977165590407,0.103042892101,0.0210577586809,0.0646469432751,1.59143701107,0.323091395502,0.227179275813,-0.129573313017,-0.0181423413117,0.00623188101659,-0.0418917239346,-0.0951554468446,-0.724916813329,-0.680945033138,9.34351063187e-09,-4.29200966434e-10,-0.999999990446,0.0,0.0,0.0
2015-08-27 10:19:35.054,42.338612588,-71.1067311575,6.259182,3.12,-0.130891067844,-0.0322814865749,-1.02291527789,0.0402311749982,0.0558699702179,-0.0073531745109,1.5926579562,0.3198834868,0.229514564387,-0.142444257705,-0.0211369666089,0.022797306501,-0.0426421231546,-0.0943990429329,-0.725207120494,-0.680694573514,-7.82449695313e-09,-8.24594226234e-10,-1.0000000157,0.0,0.0,0.0
2015-08-27 10:19:35.108,42.338612588,-71.1067311575,6.259182,3.12,-0.118068853294,0.00330787760998,-1.00508054396,0.0257542012991,0.0495691486977,0.012770471443,1.59260629718,0.306886012257,0.219287968501,-0.118304048095,-0.00967057953175,-0.0219945363603,-0.0406007105318,-0.0906482151494,-0.724376298678,-0.682212182029,6.92199994545e-09,3.9452559969e-09,-0.999999989803,0.0,0.0,0.0
2015-08-27 10:19:35.166,42.338612588,-71.1067311575,6.259182,3.12,-0.10599927459,0.00613694023416,-1.00802798654,0.0878174957372,0.0768713235042,0.072755898866,1.59344601561,0.304506357679,0.215938998722,-0.114049045164,0.00327837214362,-0.00444406835202,-0.0398469555235,-0.0898472128767,-0.724487275202,-0.682244740943,4.22402590683e-09,2.64521532456e-09,-0.999999996767,0.0,0.0,0.0
